song_id,song_title,duration,popularity,stream,explicit_content,artist_id,album_id,genre_id,label_id,composer_id,producer_id,language_id
21052,Democrat huge,237.0,88,72857809,No,18739,21052,3,4,16504,18778,4
21053,Cultural player,239.0,56,54718041,Yes,18740,21053,3,2,18768,3719,1
21054,Approach like major,236.0,60,16006783,No,18741,21054,1,4,18769,18779,3
21055,Box idea likely measure,224.0,33,60704775,No,18742,21055,3,3,3504,9788,3
21056,Strategy even despite,194.0,92,67206775,No,18743,21056,1,2,18770,18780,3
21057,Industry hope continue,314.0,89,34133341,No,18744,21057,1,1,18771,18781,1
21058,Any value,262.0,70,6444701,No,18745,21058,3,4,18772,11727,1
21060,Discover according capital,248.0,99,18500565,Yes,18747,21060,1,5,18774,14655,5
21062,Focus since,217.0,89,66755389,Yes,13324,21062,6,4,18776,18784,1
21063,Visit better,173.0,89,49162856,Yes,18748,21063,1,3,18777,14121,3
21064,Nation major make ever,258.0,98,28399425,Yes,18749,21064,2,2,18778,18785,1
21065,Per,236.0,36,3239771,Yes,17844,21065,3,1,18779,18786,3
21066,Window high,268.0,68,94261667,No,18750,21066,2,5,18780,18787,1
21067,Point future more since,301.0,84,93316987,Yes,18751,21067,3,1,18224,18788,3
21068,Head lose,192.0,63,23743056,No,18752,21068,1,5,18781,18789,3
21069,Successful contain by,291.0,26,13530760,Yes,18753,21069,1,4,1218,18790,6
21071,Officer buy,151.0,36,85639036,Yes,18754,21071,2,3,13893,18792,3
21072,Prepare around dog,225.0,57,45678414,Yes,9181,21072,2,6,18783,18793,3
21075,Lay,187.0,70,74813389,Yes,18756,21075,7,4,18786,18795,1
21076,Debate perform,286.0,59,43198741,No,18757,21076,1,4,18787,18796,1
21077,Behavior particular,288.0,63,32283413,No,18758,21077,5,6,18788,18797,3
21078,Central she act,225.0,60,10606637,No,18759,21078,2,2,18789,18798,1
21079,Gun cell,252.0,39,46513886,No,18760,21079,2,1,18790,18799,1
21080,City social,255.0,44,5814113,No,18761,21080,9,4,18791,18800,1
21082,Pressure model,170.0,36,78705261,No,18763,21082,4,2,18793,18802,1
21083,Full great head,189.0,71,51382308,Yes,18764,21083,2,3,18794,18803,1
21085,Compare despite everything,275.0,17,81648981,Yes,18766,21085,6,2,18795,18805,5
21086,Particular lose Democrat,277.0,36,39490474,Yes,18767,21086,9,5,18796,18806,1
21087,Matter threat old,243.0,50,83035273,No,10328,21087,2,4,18797,18807,1
21088,Individual consumer,228.0,58,13477689,Yes,6794,21088,6,2,18798,32,1
21090,Hotel hundred,258.0,66,5701703,No,18769,21090,1,5,18800,651,1
21091,History job way,317.0,68,29204225,No,18770,21091,1,2,18801,18809,1
21092,Machine toward,342.0,65,82683696,No,335,21092,8,4,18802,18810,1
21093,Candidate person,336.0,76,43081431,No,18771,21093,4,4,18803,18811,1
21094,Smile Mrs,300.0,44,24084097,No,11752,21094,2,3,18804,18812,1
21095,Wear record,325.0,75,51603202,No,18772,21095,2,4,18805,8999,1
21096,Even third,231.0,63,68768645,Yes,18773,21096,2,5,18806,18813,7
21097,Thing sort election,244.0,24,2708787,Yes,18774,21097,9,6,18807,18814,1
21098,We early,168.0,98,81035770,No,18775,21098,2,5,18808,18815,2
21099,Mission seat cut,218.0,87,64124598,No,18776,21099,3,4,18809,6532,1
21100,Marriage and the,93.0,49,45008544,No,18777,21100,3,4,18810,18816,1
21101,Should,170.0,35,99835701,Yes,5560,21101,7,5,18811,18817,3
21102,Whose guy simply own,314.0,7,38529503,Yes,18778,21102,1,6,18812,18818,1
21103,Imagine,213.0,65,85712644,Yes,18779,21103,7,4,12755,18819,3
21104,End record class,202.0,37,29393086,Yes,18780,21104,2,6,18813,18820,1
21105,Level perhaps,231.0,53,15417664,Yes,18781,21105,7,3,18814,2418,1
21106,High no,280.0,70,73779746,No,14597,21106,2,2,18815,4510,6
21107,Clear actually on,163.0,93,38639031,Yes,18782,21107,3,3,721,5686,1
21108,Produce over,258.0,27,37132286,Yes,16144,21108,3,2,16718,18821,1
21110,Contain among from,310.0,81,45621933,No,18784,21110,1,5,18817,8517,1
21111,Pretty bad easy,136.0,38,7828074,No,18785,21111,1,3,18818,18823,1
21112,Family,222.0,70,31071949,No,1542,21112,1,4,16881,18824,1
21113,Exactly form range,271.0,21,84862544,No,18786,21113,2,6,18819,18825,1
21114,Keep father,258.0,79,39557945,Yes,18787,21114,6,2,18056,18826,3
21115,Trial wrong organization,206.0,26,60652094,No,18788,21115,3,4,18820,18827,1
21116,Admit interest body,208.0,84,26975051,Yes,4268,21116,3,1,10999,18828,1
21117,Special film,177.0,35,44097058,No,287,21117,5,5,18384,18829,6
21119,Lead,213.0,99,14090520,Yes,18790,21119,7,6,18822,4376,1
21120,While a,315.0,46,50040244,Yes,18791,21120,7,4,18823,18831,1
21121,Scene tell,265.0,27,72214761,Yes,18792,21121,3,1,18824,18832,3
21122,Whose church site,255.0,88,28266114,Yes,6917,21122,3,4,18825,18833,1
21123,Save hotel,124.0,55,14082448,Yes,7013,21123,4,4,18826,1247,1
21125,Have trial,186.0,54,97062243,No,18793,21125,2,2,18828,18835,1
21126,Mr state receive,287.0,24,81280680,No,18794,21126,3,2,18829,18836,1
21127,Forward outside,317.0,72,2376927,Yes,3641,21127,2,1,18830,18837,1
21128,Couple catch,285.0,36,76494553,Yes,18795,21128,1,6,18695,18838,7
21129,Glass hold,222.0,28,29478561,Yes,18796,21129,6,4,18831,18839,1
21130,Throw world,255.0,54,53545227,No,18797,21130,1,6,18832,18840,1
21131,Full technology,273.0,76,38886649,No,18798,21131,2,2,18833,18841,6
21132,Senior mind operation official,187.0,54,41329474,Yes,18799,21132,2,1,18834,18842,1
21134,Charge purpose meet,227.0,6,55635671,Yes,18801,21134,3,5,18836,18844,7
21135,By all,211.0,81,80616534,No,18802,21135,1,4,18837,18845,3
21137,Charge than so police,242.0,32,46457046,Yes,18804,21137,8,6,18839,18846,1
21138,Them want let,274.0,1,58766999,Yes,18805,21138,2,3,18840,18847,1
21139,Exist director,263.0,97,84823419,No,18806,21139,1,6,18841,18848,1
21140,Carry gas democratic,215.0,61,14933718,No,18807,21140,2,3,18842,18849,1
21141,Box network big do,233.0,87,62943215,Yes,5134,21141,2,3,14078,18850,3
21142,Letter Republican simple,294.0,39,36283406,No,18808,21142,3,5,10331,18851,1
21143,Wait though find strategy,219.0,11,52499141,Yes,4560,21143,1,5,1624,18852,1
21144,Size eat,240.0,51,90194643,No,18809,21144,2,6,18843,6674,1
21145,Reflect than water,150.0,32,12016492,No,3419,21145,6,6,18844,18853,1
21146,Your company fish,215.0,28,85394864,No,18810,21146,8,2,18845,18854,1
21147,Future wide herself,236.0,62,46498669,Yes,18811,21147,6,4,18846,12502,1
21148,Authority teacher first,267.0,71,84054791,Yes,821,21148,2,4,18847,18855,6
21149,Sense visit,243.0,18,75531018,No,18812,21149,2,4,18848,17994,1
21150,Explain south believe instead,277.0,91,51478645,No,11180,21150,1,3,15161,2206,1
21151,Represent save,172.0,86,69346594,Yes,18813,21151,1,4,18849,18856,5
21153,Public item treatment toward,299.0,2,32971405,Yes,18815,21153,1,2,16607,852,7
21154,Enter first base,177.0,23,15389860,Yes,18816,21154,3,6,18851,18857,1
21155,Thing degree him help,214.0,50,16375031,Yes,18817,21155,3,1,18852,18858,1
21157,Word arm,159.0,57,85683257,No,18818,21157,1,4,18854,14838,1
21158,Receive almost,194.0,5,17380797,Yes,18819,21158,3,2,17989,18860,1
21159,Year white wife,99.0,41,72409218,No,18820,21159,1,6,18855,18861,1
21160,In,179.0,28,35574263,Yes,18821,21160,8,3,18856,18862,1
21161,Clear,151.0,87,64980546,No,18822,21161,2,3,18857,18863,1
21162,Mouth individual,320.0,37,61752338,No,18823,21162,2,2,18858,18864,1
21163,Peace or,295.0,47,64389427,Yes,18824,21163,1,1,18859,18865,1
21164,Morning structure tell,212.0,58,76915430,Yes,18825,21164,1,1,18860,18866,1
21165,Be animal one,260.0,39,92684989,Yes,18826,21165,2,1,18861,18867,1
21166,Buy recent such,200.0,58,1603642,No,17948,21166,6,2,18862,3538,3
21167,Truth according,254.0,61,71173381,No,18827,21167,2,4,18863,3723,1
21168,Remember particularly society,242.0,34,89402051,No,18828,21168,2,2,18864,18868,1
21169,Enter available want boy,251.0,97,31617555,No,18829,21169,3,4,18865,18086,1
21170,Cost argue data,310.0,67,63593405,No,18830,21170,4,4,18866,18869,1
21171,Care always why,281.0,92,90099950,No,18831,21171,3,4,18867,18870,6
21172,Thus throughout,203.0,87,41997594,Yes,18832,21172,3,4,13278,18871,1
21173,Method thousand quite black,199.0,3,53432885,Yes,18833,21173,2,3,18868,18872,1
21174,Decision environment shake,218.0,57,68614157,Yes,299,21174,3,1,18869,18873,1
21175,Fill step my,272.0,42,28353797,No,18834,21175,2,4,18870,18874,1
21176,Her begin,309.0,16,31468537,Yes,18835,21176,9,1,18871,18875,3
21177,Believe prevent have,170.0,9,860197,No,15556,21177,1,4,18872,18876,1
21178,Author wrong practice,205.0,15,31942174,Yes,18836,21178,1,1,18873,18877,1
21180,Official nation policy,213.0,53,22770726,Yes,18838,21180,5,3,18431,18879,3
21182,Industry wide this,222.0,16,34813742,No,18839,21182,1,6,18876,18881,6
21184,You control reach thought,174.0,90,64495250,Yes,14335,21184,3,4,18878,18883,1
21185,Discover actually training,280.0,5,88162779,No,18841,21185,5,3,18879,18884,1
21186,Wait interview fill,276.0,42,94329018,Yes,18842,21186,4,6,18880,18885,3
21187,Morning include news,170.0,36,57169404,Yes,18843,21187,2,3,17638,18886,4
21188,Important especially lay,216.0,20,76383064,Yes,18844,21188,5,2,18881,18253,1
21189,Available leader,257.0,26,90026531,No,18845,21189,5,1,18882,18887,3
21190,Detail strong,245.0,63,49886418,Yes,18846,21190,8,5,18883,18888,1
21192,Song really company,288.0,53,77382537,No,18848,21192,1,5,18885,18890,1
21193,Road subject,254.0,18,66620301,Yes,18849,21193,3,4,18886,18891,1
21195,Morning keep,259.0,38,78343419,Yes,18851,21195,2,2,18887,18892,7
21196,Nearly,273.0,93,31802527,Yes,18852,21196,3,2,18888,18893,1
21197,Country include happy,258.0,36,83114747,Yes,18853,21197,1,1,18889,18894,1
21198,At central we,236.0,31,177255,Yes,18520,21198,3,4,18890,18895,1
21199,Whatever who Mrs,326.0,34,88393996,No,18854,21199,2,4,18891,18896,1
21200,Possible action site,208.0,63,94932227,Yes,18855,21200,1,3,18892,18897,1
21201,Into south,277.0,81,53940231,No,18856,21201,4,6,18893,18898,1
21202,Radio somebody wind,249.0,81,89201661,No,18857,21202,3,2,11699,18899,1
21203,Degree face speak,298.0,38,36821971,No,10480,21203,2,2,18894,18900,1
21204,Maintain provide street,205.0,19,13139126,Yes,18858,21204,2,6,18895,18901,2
21205,Catch stay,189.0,70,3959102,Yes,16094,21205,5,1,18896,2999,1
21206,Movie test only,219.0,77,82219849,Yes,18859,21206,1,4,18897,18902,1
21207,Experience thought whole,208.0,36,53205560,Yes,18860,21207,1,6,18898,18903,1
21208,Whole several there,281.0,40,28898324,No,18861,21208,1,6,18899,18904,1
21209,International effort,233.0,62,41996959,No,18862,21209,9,5,18900,18905,1
21210,Soon support guy,228.0,94,18778393,Yes,18863,21210,2,1,18901,18906,1
21211,Side program,241.0,30,63175814,No,18864,21211,2,3,18902,1251,1
21212,Along stock possible knowledge,220.0,76,44649483,Yes,1202,21212,1,5,18903,18907,1
21213,Both better,327.0,95,62456117,Yes,2074,21213,1,4,12755,18908,1
21214,Wind decide,233.0,85,27371015,No,18865,21214,3,6,18904,18909,1
21215,Least summer,283.0,87,66816793,No,18866,21215,3,3,15351,18910,3
21216,Amount book,225.0,80,54159858,No,18867,21216,3,6,18905,18911,1
21217,Your dinner soldier,240.0,5,1529007,No,18868,21217,6,2,18906,15352,1
21218,Radio rest system,255.0,35,83640121,Yes,18869,21218,4,3,17484,1952,1
21219,West population technology,222.0,11,48351237,No,18870,21219,3,1,18793,18912,1
21220,Allow network quickly,256.0,22,23280590,No,18871,21220,2,4,18907,18913,1
21223,Believe phone,133.0,94,41230049,Yes,18873,21223,2,5,18910,7,5
21224,I,284.0,81,92878243,Yes,18874,21224,7,4,18911,18914,1
21225,Finish and,269.0,50,47921527,No,18875,21225,3,2,18912,18915,1
21226,Black loss third,185.0,7,60718506,No,18876,21226,2,6,18913,18916,1
21228,Into weight our six,143.0,69,35023398,Yes,18878,21228,1,4,18915,18918,3
21229,Forget,203.0,73,46970082,No,18879,21229,8,5,18916,18919,1
21230,Chance above reality,310.0,31,41371523,Yes,18880,21230,3,6,18917,3166,7
21232,Major great again,257.0,40,56991602,No,18882,21232,1,5,2964,18921,1
21234,Subject about,261.0,76,96389270,Yes,18884,21234,2,4,18920,18923,1
21235,Leader,288.0,8,10159552,Yes,11180,21235,3,5,17602,18924,6
21237,Health boy onto church,164.0,98,55820215,No,18886,21237,3,1,10678,18926,1
21238,Product experience skill,66.0,15,52621555,Yes,18887,21238,7,4,7817,18927,1
21239,Send charge,193.0,93,7268006,Yes,18888,21239,2,2,18922,18928,2
21240,Tv family time,222.0,72,98213367,Yes,18889,21240,3,1,18923,18929,5
21243,Marriage nature I,247.0,14,2690729,No,18891,21243,3,4,18925,18931,1
21244,Party conference item,221.0,3,35616597,Yes,18892,21244,3,2,18926,18932,1
21245,Plant sell,267.0,47,2163198,No,18893,21245,2,3,18927,18933,1
21246,Read Republican ok,213.0,8,45758930,No,2884,21246,1,5,2550,18934,1
21247,Job cold across,212.0,57,75886044,No,18894,21247,1,2,18928,18935,1
21248,Record term common product,333.0,94,16374650,Yes,10118,21248,7,4,18929,18936,3
21249,Rise new school,247.0,40,62837070,Yes,18895,21249,1,1,18930,18937,1
21250,Serious few follow,187.0,39,56755315,No,17536,21250,8,2,18931,18938,1
21251,Argue,306.0,53,32201241,No,18896,21251,1,2,18932,9975,5
21252,For seem another,251.0,46,34858124,Yes,18897,21252,8,4,18933,2227,1
21253,Process,221.0,15,33357616,No,18898,21253,1,1,2450,18939,3
21255,Improve,183.0,2,6303579,No,739,21255,3,6,18935,18940,1
21256,Play perform,290.0,74,44208020,Yes,18900,21256,6,4,18936,8881,1
21257,Common by still,207.0,1,28499797,Yes,18901,21257,1,1,18937,18941,4
21258,Determine first building,272.0,63,74335080,No,18902,21258,2,3,18938,18942,1
21259,Piece face fast,291.0,18,25275031,No,18903,21259,3,3,18939,18943,1
21260,Pressure rich reach,143.0,20,61551727,No,18904,21260,2,6,18940,2604,1
21261,Concern yeah reason,252.0,77,96365798,Yes,18905,21261,1,4,18941,18944,1
21262,Seven,328.0,62,21657601,No,18906,21262,3,2,11625,18945,1
21263,Also yard charge,198.0,83,85414463,No,18907,21263,3,5,18942,18946,1
21264,May born government,264.0,73,20907358,No,18908,21264,7,2,16513,18947,1
21265,Want environmental,223.0,7,30338244,Yes,18909,21265,2,5,18943,18304,1
21266,Your budget,147.0,93,41997128,No,18910,21266,6,1,17832,18948,1
21267,Environment at,171.0,25,46190409,Yes,3502,21267,1,1,18944,18949,1
21269,Surface inside a thus,161.0,6,95728561,Yes,18911,21269,2,2,18946,18950,1
21270,Myself hundred who edge,230.0,30,63482544,No,18912,21270,4,6,18947,18951,1
21271,Police involve apply,307.0,76,79948909,Yes,18913,21271,8,3,9247,18952,1
21272,Teacher seem,225.0,41,64668451,No,8531,21272,7,5,11000,18953,4
21275,Discuss baby life,142.0,60,77662175,No,18916,21275,7,1,18949,18955,3
21276,One,234.0,34,35150862,Yes,18917,21276,2,2,18950,18956,1
21277,Close if watch,274.0,20,62209284,No,18918,21277,2,4,18951,18957,1
21278,Agree media,303.0,9,20236143,Yes,18919,21278,8,1,18952,18958,1
21279,Travel remain seek still,283.0,42,19715173,Yes,18920,21279,1,5,18542,5343,1
21280,Remain mission little read,190.0,10,74670414,No,18921,21280,1,6,18241,18959,1
21281,Wide not,229.0,62,63003712,Yes,18922,21281,1,3,18953,18960,3
21282,Claim yard brother,315.0,22,26842947,Yes,18923,21282,2,6,18954,18961,1
21283,Produce,315.0,87,7236267,Yes,18924,21283,9,3,18955,18962,1
21284,Control through her,270.0,44,51250443,Yes,18925,21284,2,5,18956,1033,5
21285,Their ahead peace,248.0,99,30253519,Yes,18926,21285,3,6,18957,18963,1
21286,Town quite who,286.0,95,11988123,No,18927,21286,7,4,8004,18964,1
21287,Possible effect,275.0,24,69281392,Yes,18928,21287,8,5,18958,16065,1
21289,Line you politics,197.0,76,40939872,No,18930,21289,2,1,18960,18966,1
21290,Appear someone,240.0,11,42019099,Yes,18931,21290,2,2,18961,18967,1
21291,Brother he,278.0,4,65701237,No,18932,21291,2,6,18962,18968,1
21293,Allow fly,225.0,92,11928394,Yes,18934,21293,4,5,18964,18969,1
21294,Know hot fight,265.0,25,70415459,Yes,18935,21294,1,6,18965,9369,6
21295,Set record,283.0,76,5733006,No,18936,21295,5,6,18966,18970,6
21296,Assume matter nearly,164.0,4,91347037,No,18937,21296,1,2,18967,16060,1
21299,Tend including,236.0,73,82349063,Yes,18940,21299,5,3,18970,18972,1
21300,Blood before,273.0,64,84228565,Yes,7512,21300,5,6,18971,5600,5
21301,View visit head,187.0,39,85651693,Yes,18941,21301,4,6,18972,18973,1
21302,Light hot,161.0,95,9339769,No,18942,21302,1,6,18973,18974,1
21303,Explain successful,178.0,75,81954092,Yes,18943,21303,1,4,11736,18975,2
21304,Of must thus believe,264.0,55,82135970,No,18944,21304,1,3,18974,18976,1
21305,Stop society,173.0,25,94802359,Yes,10545,21305,1,3,18975,18977,5
21306,Try hotel,202.0,90,59739217,No,18945,21306,2,6,3478,18978,1
21307,Make happen stage,187.0,94,95747390,No,18946,21307,1,2,18976,18979,3
21308,Safe husband current,154.0,86,2385853,No,18947,21308,8,4,18977,2060,1
21309,Force each experience,214.0,84,10885418,Yes,18948,21309,6,1,18978,18980,1
21311,Range store site,204.0,24,68404129,Yes,18949,21311,2,4,18980,18982,5
21312,Task less,257.0,35,2125333,No,18950,21312,3,1,18981,1416,1
21313,Plant tax than,213.0,93,76766951,Yes,18951,21313,3,2,18982,18983,1
21315,Large woman mother,310.0,13,41714642,Yes,18953,21315,2,1,18984,18985,1
21316,Summer actually stuff,325.0,3,59071400,No,18954,21316,1,3,2272,18986,1
21317,Special others,233.0,43,99376117,No,18955,21317,7,2,18985,18987,1
21318,Mention anyone,251.0,18,78481815,Yes,18956,21318,2,3,18986,12073,6
21319,Need country low,219.0,4,20173943,No,18957,21319,2,3,18987,18988,1
21321,List imagine,275.0,20,86884317,No,16951,21321,1,4,18989,18990,1
21322,Happy,185.0,85,2532920,No,18959,21322,2,3,18990,18991,2
21323,Bar which newspaper,266.0,20,47800366,Yes,18960,21323,3,1,18991,939,1
21324,Yourself theory eight,202.0,38,60328625,No,18961,21324,6,5,11016,18992,1
21325,Kitchen both stand,316.0,65,19750873,No,18962,21325,2,1,18992,18993,6
21326,Story,172.0,16,29920188,No,18963,21326,1,4,18993,18994,1
21327,Appear star,239.0,72,62771817,No,18964,21327,2,2,18994,18995,7
21329,Account third Republican,165.0,78,4883382,No,18965,21329,2,6,18995,18997,1
21330,Firm something cut,281.0,11,83522876,Yes,18966,21330,2,4,18996,18998,1
21332,Heart important particular,247.0,75,59169501,No,4455,21332,9,1,18998,10744,1
21333,To weight,228.0,52,87134699,No,13027,21333,3,3,18999,18999,1
21334,Leader week third fund,211.0,43,88572403,Yes,18968,21334,1,6,19000,19000,6
21335,Inside history strong,269.0,88,14502394,Yes,18969,21335,8,4,19001,19001,1
21336,Tonight tell food,281.0,89,39669779,No,18970,21336,1,5,19002,19002,1
21337,Main in,250.0,27,64107768,No,18971,21337,1,1,19003,3691,1
21338,Both street property,295.0,74,35503789,Yes,13848,21338,1,6,19004,19003,1
21339,Cup ahead,218.0,50,42750227,Yes,18972,21339,3,1,19005,19004,1
21340,Again ok its,197.0,87,42641826,No,18973,21340,1,4,19006,9975,1
21341,Address where car occur,254.0,79,72948117,No,18974,21341,2,5,19007,4829,1
21342,Dog expert,175.0,92,77003892,No,18975,21342,5,1,19008,19005,4
21343,Simple reason discussion,272.0,27,48472107,No,18976,21343,9,5,11071,19006,1
21344,Save site,237.0,61,45398197,No,6543,21344,1,3,19009,19007,1
21346,Worker support field,282.0,66,43752300,Yes,18978,21346,1,4,19011,19009,6
21347,Water moment,204.0,38,61941726,No,18979,21347,2,2,12093,19010,1
21348,My source like hear,318.0,1,97656686,Yes,457,21348,2,1,19012,2387,5
21350,Party product,217.0,87,19510511,Yes,18981,21350,3,5,19014,19011,1
21351,Attention,370.0,24,8678745,Yes,18982,21351,6,5,19015,19012,4
21352,Model institution,231.0,86,50159348,No,6483,21352,6,2,19016,19013,2
21353,Threat when tough,267.0,86,34616971,Yes,18983,21353,3,2,13657,19014,1
21354,Goal true Democrat,299.0,84,38566751,Yes,9403,21354,1,3,19017,19015,1
21355,Might,235.0,12,31821042,No,18984,21355,1,5,19018,19016,1
21357,Involve town,281.0,8,9859768,Yes,18986,21357,2,5,19020,13746,6
21358,Hospital these,246.0,68,51361378,No,18987,21358,1,1,19021,19018,1
21359,Work sort outside,250.0,73,17574737,Yes,18988,21359,7,5,19022,19019,1
21360,But nation,178.0,63,3518044,No,18989,21360,2,2,19023,12999,5
21361,Law still member,239.0,38,29903195,Yes,18990,21361,4,6,15467,19020,1
