producer_id,producer_name,number_of_songs
18079,Dr. Juan Lindsey,1
18080,Renee Dennis,1
18081,Paul Harris,3
18082,Steven Garcia,2
18083,Carla May,1
18084,Desiree Miller,1
18085,Tracy Colon,1
18086,Tara Gonzalez,2
18087,Adam Bowers,1
18088,Kara Huang,1
18089,Jennifer Chung,1
18090,Angela Wagner,1
18091,Justin George,1
18092,Holly Novak DVM,1
18093,Timothy Hines,1
18094,Julie Deleon,1
18095,Vanessa Bell,1
18096,Curtis Bauer,1
18097,Sandy Reed DVM,1
18098,Jennifer Thompson MD,2
18099,Zachary Douglas,1
18100,Patricia Jackson,2
18101,Meghan Smith,1
18102,Joshua Mcguire,1
18103,Brianna Douglas,1
18104,Taylor Martin,2
18105,Sierra Evans,1
18106,Cristian Walsh,1
18107,Megan Jones,2
18108,Paul Holloway,1
18109,Victor Huff,1
18110,Debbie Ramirez,1
18111,Patrick Strong,1
18112,Jill Hodges,1
18113,Timothy Perez PhD,1
18114,Richard Benitez,1
18115,Laurie Ortega,1
18116,Adam Warner,1
18117,Evan Crawford,1
18118,Joseph Bolton,1
18119,Ashlee Hall,1
18120,William Duran,1
18121,Allison Johnson,3
18122,Dennis Berger,1
18123,Peter Williams,1
18124,Bryan Peterson,1
18125,Jenna Carpenter,1
18126,Justin Sullivan,2
18127,Kim Willis,1
18128,Amanda Howard,1
18129,Dorothy Mathis,1
18130,Allison Li,1
18131,David James,2
18132,Megan Bonilla,1
18133,Sara Boyle,1
18134,Emily Montgomery,1
18135,Candice King,1
18136,Katherine Hernandez,3
18137,Suzanne Deleon,1
18138,Brittany Jones,3
18139,Victoria Friedman,1
18140,Kelly Lawson,1
18141,Kerry Clayton,1
18142,Charles Wolf Jr.,1
18143,Nicholas Miller,2
18144,Ryan Christian,1
18145,Audrey Garner,1
18146,Marcus Joseph,1
18147,Mckenzie Becker,1
18148,Shawna James,1
18149,Mr. Derek Wade DDS,1
18150,Rhonda Hamilton,1
18151,Tim Bryant,1
18152,Kimberly Pollard,1
18153,Wendy Bennett,2
18154,Cole West,1
18155,Cody Evans,2
18156,John Mitchell,1
18157,Stephen Simon,1
18158,Lisa Haney,1
18159,Stephanie James,2
18160,Samuel Watts,1
18161,Bradley Cantrell,1
18162,Shelley Nolan,1
18163,Charles Reeves,1
18164,Catherine Blair,1
18165,Peter Wright,1
18166,Natalie Joyce,1
18167,Brian Dennis,1
18168,Lauren Payne,2
18169,Amanda Schmitt,1
18170,Christopher Burgess,1
18171,Stacy Rose,1
18172,Michele Santos,1
18173,Stephanie Valdez,1
18174,Christina Adams,1
18175,Morgan Patterson,1
18176,Kimberly Espinoza,1
18177,Andrew Cox,2
18178,Olivia Lambert,1
18179,Michelle Figueroa,1
18180,Nathaniel Murphy,1
18181,Robyn Stewart,1
18182,Paul Mitchell,3
18183,Roberto Alexander,2
18184,Catherine Martin,1
18185,Erin Lee,1
18186,Robert Ryan,1
18187,Daniel Cortez,2
18188,Deborah Frazier,1
18189,Kristopher Cobb,1
18190,Brenda Vargas,1
18191,Nicole Lynch,1
18192,Bradley Perez,1
18193,Jacob Weber,1
18194,Dylan Swanson,1
18195,Curtis Fisher,1
18196,Alyssa Figueroa,1
18197,Jessica King,3
18198,Beverly Rivas,1
18199,Rachel Torres,1
18200,William Dominguez,1
18201,Lindsey Walton,1
18202,Brittany Brooks,1
18203,Suzanne Lewis,2
18204,James Ford,2
18205,Christina Kelly,1
18206,Donald Warner,1
18207,Kimberly Ford,1
18208,Justin Riley,1
18209,Jaime Lewis,1
18210,Erika Rose,1
18211,Julie Sharp,1
18212,Jason Watson,3
18213,Darlene Tucker,1
18214,Brittany Nguyen,2
18215,Nancy Holt,1
18216,Dr. Heather Carroll,1
18217,Lori Moore,2
18218,Robert Franco,1
18219,Janice Carpenter,1
18220,Gina Campbell,1
18221,Ashley Barnett,1
18222,Christopher Boyle,1
18223,Randy Fowler,1
18224,Lynn Williams,1
18225,Vanessa Griffith,2
18226,Michelle Hill,3
18227,Jenna Christensen,1
18228,Corey Palmer,1
18229,Tammy Dawson,1
18230,Judy Rogers,1
18231,Bradley King,3
18232,Michele Harding,1
18233,Henry Bradley,1
18234,Nathan English,1
18235,Anthony Sloan,1
18236,Heather Salazar,2
18237,Peggy Estrada,1
18238,Mary Eaton,1
18239,Paul Hart,1
18240,Roberto Gonzalez,1
18241,Angela Davis,4
18242,Heather Shea,1
18243,Jeffrey Parks,2
18244,Michelle Duffy,1
18245,Jessica Rojas,1
18246,Lori Wilcox,1
18247,Andre Strong,1
18248,Wayne Fisher,1
18249,Diane Bowen,1
18250,Olivia Spencer,1
18251,John Matthews,1
18252,Kathleen Lawson,1
18253,Scott Romero,2
18254,Benjamin Barber,1
18255,Jeffrey Franco,1
18256,Thomas Cabrera,2
18257,Teresa Nolan,1
18258,Tony Miller,1
18259,Rachel Burgess,1
18260,Melanie Jones,1
18261,Susan Norton,1
18262,Cindy Robbins,1
18263,Eric Sanchez,2
18264,Claire Martin,1
18265,Karen Duran,1
18266,Sarah Washington,1
18267,Cheryl Turner,1
18268,John Sullivan,4
18269,Juan Parker,1
18270,Robert Flores,2
18271,Daniel Norris,1
18272,Alyssa Elliott,1
18273,Gregory Vance,1
18274,Ronald Adams,1
18275,Casey Nelson,1
18276,Donna Hernandez MD,1
18277,Richard Navarro,1
18278,Nancy Weaver,1
18279,Ronald Herman,1
18280,Benjamin Porter,1
18281,Stephen Robinson,1
18282,James Mcdonald,2
18283,Allen Randall,1
18284,Mckenzie Ruiz,1
18285,Kathy Wood,1
18286,Christopher Goodwin,1
18287,Sean Stanley,1
18288,Christine Kirby,1
18289,Jonathan Leonard,1
18290,Ms. Katie Gross,1
18291,Ryan Mcdonald,2
18292,Lydia Hall,1
18293,William Mendoza,1
18294,Aaron Walker,2
18295,Benjamin Castro,1
18296,David Beasley,2
18297,Carrie Villa,1
18298,David Thompson,7
18299,Keith Hayes,1
18300,Ashley Blankenship,1
18301,John Castro,1
18302,Rodney Benjamin,1
18303,David Cook,1
18304,Jennifer Green,5
18305,Angela Bush,1
18306,Todd Taylor,1
18307,James Duarte,1
18308,Tanner Myers,1
18309,Dylan Vaughn,1
18310,Taylor Stokes,1
18311,Eric Brooks,1
18312,Patricia Salinas,1
18313,Sharon Simpson,1
18314,Dalton Price,1
18315,George Francis,1
18316,Jason Peterson,3
18317,Billy Morris,1
18318,Alexis Carr,1
18319,Mrs. Lynn Kim DVM,1
18320,Erica Thompson,1
18321,Joseph Wagner,1
18322,Stacy Gregory,1
18323,Eric Cole,2
18324,Kelly Gray,1
18325,Heather Hines,1
18326,Kimberly Bird,1
18327,Amanda Reed,1
18328,Rebecca Phillips,1
18329,Terry Johnston,1
18330,Ms. Becky Davis,1
18331,Chelsea Silva,1
18332,Jennifer Pitts,1
18333,Kimberly Lester,1
18334,Kevin Johnson,4
18335,Richard Hamilton,1
18336,Karen Morris,1
18337,Whitney Clark,1
18338,Aaron Hess,1
18339,Amanda Raymond,1
18340,Justin Paul,1
18341,Paula Anderson,1
18342,James Gray,2
18343,Joseph Byrd,1
18344,Bradley Russo,1
18345,Cathy Adams,1
18346,Mitchell Hayes DDS,1
18347,Christine Mullins,1
18348,Robert Silva,3
18349,Corey Davis,1
18350,Jennifer Booker,1
18351,Raymond Buck,1
18352,Courtney Miller DDS,1
18353,Megan Jackson,1
18354,Francis Brown,1
18355,Kristina Jones,1
18356,Craig Diaz,1
18357,Hunter Leon,1
18358,Heather Martinez,3
18359,Janice Bird,1
18360,Gregory Stark,1
18361,Brian Sherman,1
18362,Stacey Boyle,1
18363,Nicholas Mcbride,1
18364,Timothy Newman,2
18365,Angel Johnson,3
18366,Sean Wiley,2
18367,Kevin Newman,1
18368,Angela Mcdonald DVM,1
18369,James Kirby,1
18370,Taylor Cisneros,1
18371,Christopher Brooks,2
18372,Stacy Grant,1
18373,James Collins,3
18374,Elizabeth Cox,1
18375,Michael Sparks,2
18376,Ashley Hogan,2
18377,Jesse Nelson,1
18378,Manuel Hicks,1
18379,Karen Morton,1
18380,Carlos Cannon,1
18381,Cory Nguyen,1
18382,Nancy Hall,2
18383,Kathryn Harris,1
18384,Victor Edwards,1
18385,Micheal Humphrey,1
18386,Sarah Stevens,4
18387,Amanda Duran,1
18388,Dakota Lopez,2
18389,Alec Reyes,1
18390,Calvin Carroll,1
18391,Kevin Young,1
18392,Timothy Nolan,1
18393,Jennifer Christensen,1
18394,Michael Armstrong,2
18395,Daniel Duncan,1
18396,Stephanie Webb,2
18397,Bradley Carpenter,1
18398,Kevin James,4
18399,Christopher Yoder,2
18400,David Baker,2
18401,Erica Bell,1
18402,Steven Parsons,3
18403,Nicole Everett,1
18404,Christine Henderson,1
18405,Brandi Matthews,1
18406,Tanya Graham,1
18407,Crystal Hancock,1
18408,Deanna Long,1
18409,Joseph Bryant,1
18410,Karen Larsen,1
18411,Philip Scott,1
18412,Karen Hurley,1
18413,Mark Rowe,1
18414,Frank Scott,1
18415,Mary Rose,1
18416,Kevin Gomez DVM,1
18417,Jeffrey Marquez,1
18418,Mary Bryant,1
18419,Andrew Garza,1
18420,Crystal Cardenas,1
18421,Leslie Ramirez,1
18422,Dr. Mary Sanders,1
18423,Daniel Gutierrez,3
18424,David Kline,1
18425,Paul Kelley,1
18426,Jason Fuller,3
18427,Sandra Schmidt,1
18428,Ethan Wright,1
18429,Stephanie Snow,1
18430,John Meza,1
18431,Jamie Horne,1
18432,Evan Williams,1
18433,Mark Richardson,1
18434,Heather George,1
18435,Maurice Jones,1
18436,George Pratt,1
18437,Linda Reyes,1
18438,Brenda Ramirez,1
18439,Shannon Waller,1
18440,Bonnie Gill,1
18441,Rhonda Wright,1
18442,Gene Fields,1
18443,Bailey Spears,1
18444,Jennifer Allen,4
18445,Hannah West,1
18446,Bonnie Hall,1
18447,Jenna Jones,1
18448,Jeremiah George,1
18449,Brian Gross,1
18450,Travis Combs,1
18451,Stephanie Stanton,1
18452,Aimee Smith,1
18453,Sarah Spencer,1
18454,Kristen West,1
18455,Dr. Kayla Morales,1
18456,Mary Johnson,4
18457,John Welch,1
18458,Lisa Gordon,1
18459,Charles Meyers,1
18460,William Chang,1
18461,Mrs. Hailey Rodriguez,1
18462,Johnathan Bartlett,1
18463,Samantha Reyes,1
18464,Patricia Burns,1
18465,Anne Deleon,1
18466,Megan Gonzales,1
18467,Cassidy Coleman MD,1
18468,Erin Ortiz,1
18469,Alison Owen,1
18470,Theresa Anderson,1
18471,William Maddox,1
18472,Anthony Bowman,1
18473,Whitney Glover,1
18474,Victor Jones,2
18475,Ana Ross,1
18476,Howard Curtis,1
18477,George Ashley,1
18478,Dakota Montgomery,1
18479,Mr. Edward Stone MD,1
18480,Daniel Tucker,1
18481,Brandon Barnes,2
18482,Shelly Schmitt,1
18483,Elizabeth Aguilar,2
18484,James Waters,2
18485,Bryan Huynh,1
18486,Vincent Lane,1
18487,Tamara Contreras,1
18488,Lindsay Smith,2
18489,Nancy Pena,1
18490,Jason Thompson,1
18491,Jonathan Noble,1
18492,Raymond French,1
18493,Donna Cross,1
18494,Stephanie Hines,1
18495,Samuel Mclaughlin,1
18496,Terri Krueger,1
18497,Chelsey Campbell,1
18498,Jeremy Weaver,1
18499,Crystal Payne,1
18500,Adam Oliver,1
18501,Ana Kramer,1
18502,John Luna,1
18503,Johnathan Arnold,1
18504,Elizabeth Hughes,1
18505,Erica Swanson,1
18506,Felicia Roberts,1
18507,Susan Kramer,1
18508,Janet Mathis,1
18509,Kathy Kane,1
18510,Kelly Walker,2
18511,Deborah Cook,1
18512,Justin Flores,2
18513,Paul Valencia,1
18514,Kyle Moyer,1
18515,Megan Poole,1
18516,Angela Holden,1
18517,Sara Buckley,1
18518,Richard Fuller,3
18519,Mary Ramos,1
18520,Mrs. Amy Cervantes,1
18521,Jessica Gomez,1
18522,Loretta Grant,1
18523,Cody Chapman DDS,1
18524,Sarah Juarez,1
18525,Nicole Stewart,1
18526,Ronald Mccarty,1
18527,Dr. Andrew West PhD,1
18528,Heather Burgess,1
18529,Allen Davis,1
18530,Gregory Mueller,1
18531,Brian Spencer,1
18532,Brian Ortiz,1
18533,Bruce Ross,1
18534,Trevor Huff,1
18535,Shane Norton,1
18536,Melissa Richards,2
18537,Nicholas Sawyer,1
18538,Fernando Garcia,1
18539,Keith Downs,1
18540,Allison Boyd,1
18541,Jeffrey Perez,1
18542,Nathan Walker,1
18543,Justin Schmidt,1
18544,Daniel Myers,1
18545,Katherine Underwood,1
18546,Brandon Reed,1
18547,Marco Thompson,1
18548,Thomas Jones,3
18549,Sean Robertson,1
18550,Zachary Morris,1
18551,Megan Gutierrez,1
18552,Alvin Boyd,1
18553,Adrian Roberts,1
18554,Karen Williams,1
18555,Caleb Richardson,1
18556,Stephen Flores,1
18557,Brian Harris,4
18558,Charles Jimenez,1
18559,David Barber,1
18560,Meghan Pennington,1
18561,Nicholas Stephens,1
18562,Sheri Dunlap,1
18563,Sara Richardson,2
18564,Sierra Anderson,1
18565,Ryan Dougherty MD,1
18566,Peter Scott,2
18567,Lori Merritt,1
18568,Andrew Morgan,1
18569,Elizabeth Graham,1
18570,Lauren Stewart,1
18571,Emily Evans,1
18572,Peter Wilkins,1
18573,Nicole Mosley,1
18574,Sarah Terry,1
18575,Brandon Dickson,1
18576,Kelly Shelton,1
18577,John Galloway,2
18578,Tasha Jones,1
18579,Donald Mercer,1
18580,Jason Anderson,3
18581,Christopher Rosales,1
18582,Kelsey Stevens,1
18583,Kathleen Chen,1
18584,Juan Kelley,1
18585,Aaron Wiggins,1
18586,Christina Moore,1
18587,Michelle Stout,1
18588,Heather Gardner,2
18589,Amanda Burch,1
18590,Russell Little,2
18591,Christopher Byrd,1
18592,Brianna Bell,1
18593,Robert Delgado,1
18594,Heather Reilly,1
18595,Zachary Garcia,1
18596,Kevin Leonard,1
18597,Jessica Swanson,1
18598,Jennifer Luna,2
18599,Theresa Ford,1
18600,Charles Alexander,1
18601,Jennifer Livingston,1
18602,Sally Oconnor,1
18603,Judith Yang,1
18604,Dale Soto,1
18605,Dustin Holmes,1
18606,Jonathan Gray,1
18607,Ashley Barry,1
18608,Angela Mendoza,2
18609,Megan Shaw,1
18610,Paul Fitzpatrick,1
18611,Carolyn Carter,1
18612,Megan Mays,1
18613,Benjamin James,2
18614,Monica Orozco,1
18615,Kelly Frost,1
18616,Angela Kennedy,2
18617,Steven Strickland,1
18618,Savannah Sanders,1
18619,Karen Skinner,1
18620,Tammie Harrell,1
18621,Neil Porter,1
18622,Sharon Brown,2
18623,Jason Mcmahon DVM,1
18624,Sheila Harris,1
18625,Matthew Hicks,4
18626,Mike Williams,2
18627,Timothy Vasquez,1
18628,Charles Young,1
18629,Ian Parker,1
18630,Natasha Owens,1
18631,Brenda Burton,1
18632,Tina Stewart,1
18633,Derek Alexander,1
18634,Daniel Bonilla,1
18635,Pam Carpenter,1
18636,Christina Stevens,1
18637,Nicholas Gardner,1
18638,Regina Holden,1
18639,Joshua White,1
18640,Raymond Dalton,1
18641,Jeffrey Henry,1
18642,Christina Chapman,1
18643,Lee Patel,1
18644,Amber Harrington,1
18645,Derek George,2
18646,Jessica Davis,2
18647,Christopher Bradley,1
18648,Cory Henry,1
18649,Ruben Cole,1
18650,Sabrina Mayo,1
18651,Dillon Juarez,1
18652,Nancy Ingram,1
18653,Robert Horton,2
18654,Paul Perez,3
18655,Hannah Shaw,1
18656,Larry Clark,1
18657,Mary Cantu,1
18658,Judith Ellis,1
18659,Craig Warner,2
18660,Chelsea Alexander,1
18661,Shelia Brown,1
18662,Jonathan Huerta,1
18663,Sharon Cruz,1
18664,Tyler Solomon,1
18665,Melissa Rowe,2
18666,Dr. Patricia Craig,1
18667,Mark Rice,2
18668,Kenneth Christensen,1
18669,Cody Patel,1
18670,Kenneth Duncan,1
18671,Victor Brewer,1
18672,Patricia Simpson,1
18673,David Carr,1
18674,Mark Rivera,1
18675,Jeremy Cantrell,1
18676,Rachael Montes DVM,1
18677,Amber Alvarez,1
18678,Larry Arnold,1
18679,Michael Clements,1
18680,James Parrish,1
18681,Jennifer Ferguson,1
18682,Donna Gillespie,1
18683,Angela Stevens,1
18684,Jill Gonzalez,1
18685,Ariana Andrade,1
18686,Kelly Reed,1
18687,Holly Quinn,1
18688,David Davis,6
18689,Renee Whitaker,1
18690,Tina Marshall,1
18691,Timothy Young,1
18692,Gregory Moreno,2
18693,Emma Berger MD,1
18694,Michael Fitzpatrick,1
18695,Thomas Salazar,1
18696,Debra Owen,1
18697,Megan Mckenzie,1
18698,Olivia Thornton,1
18699,Christopher Webb,2
18700,Philip Mcclure,1
18701,Michael Gardner,1
18702,Robert Simpson,1
18703,Teresa Clark,1
18704,Victoria Dudley,1
18705,Traci Guzman,1
18706,Mrs. Anne Newman PhD,1
18707,Daniel Washington,1
18708,Michael Holden,1
18709,Sharon Williams MD,1
18710,Reginald Barron,1
18711,Brian Chaney,1
18712,Eric Arroyo,1
18713,Tristan Park,1
18714,Emily Duke,1
18715,Miguel Brock,1
18716,Susan Collins,1
18717,Francisco Ramsey,1
18718,Matthew Brooks,1
18719,Michelle Le,1
18720,Christopher Rollins,1
18721,James Cook,4
18722,Latoya Conley,1
18723,Jamie Meyer,1
18724,Darrell Edwards,1
18725,Jason Mack,1
18726,Kelsey Singh,1
18727,Julie Greer,1
18728,David Mclean,1
18729,Casey Gomez,1
18730,Brandon Baker,2
18731,Kenneth Thomas,3
18732,Michael Mora,1
18733,Laurie Horton,1
18734,Patricia Jones,2
18735,Shawn Werner,1
18736,Kimberly Taylor,2
18737,Lisa Mcdaniel,1
18738,Raymond Silva,1
18739,Maria Hammond,1
18740,Savannah Watson,1
18741,Linda Mathis,1
18742,Jeremiah Miller,1
18743,Heather Weaver,1
18744,Gabrielle Smith,2
18745,Mr. Robert Jennings Jr.,1
18746,Justin Krueger,1
18747,Logan King,1
18748,Justin Phelps,1
18749,Margaret Robertson,1
18750,Keith Walton,1
18751,Cynthia Gordon,1
18752,Sherry Henderson,1
18753,Terri Barnes MD,1
18754,Donna Haynes,1
18755,Lindsey Ramos,1
18756,Donald Silva,2
18757,Samuel Long,1
18758,Lisa Davidson,2
18759,Craig Davis,2
18760,Randy Jackson,1
18761,Jason Charles,1
18762,Martha Bailey,1
18763,Miss Sharon Huang,1
18764,David Wolf,1
18765,Charles Mason,1
18766,Joel Smith,2
18767,Joshua Walls,1
18768,Ryan Leonard,1
18769,Dillon Long,1
18770,Mr. Darren Mendoza DVM,1
18771,Lauren Phillips,1
18772,Derek Kelly,1
18773,Sherry Moon,1
18774,Kimberly Grimes,1
18775,Alejandro Sullivan,1
18776,Sandra Palmer,1
18777,Brian Scott,2
18778,Shawn Avila,1
18779,Caleb Kelley,1
18780,John Gregory,1
18781,Tracie Wilson,1
18782,Marissa Gardner,1
18783,Stephanie Cabrera,2
18784,Chelsey Morton,1
18785,Patrick Landry,1
18786,Randy Walker,1
18787,Kelly Miranda,1
18788,Mr. Donald Martinez,1
18789,Evelyn Smith,1
18790,Charles Davis,2
18791,Mary Booth,1
18792,Tonya Huynh,1
18793,Brittney Murray,2
18794,Chelsea Green,1
18795,Andrew Soto,1
18796,Kurt Yoder,1
18797,Monica Duke,1
18798,John Vance,1
18799,Mackenzie Ramsey,1
18800,Michael Edwards,2
18801,Sean Hayes,1
18802,Alicia Reilly,1
18803,Mark Michael,1
18804,Alicia Harding,1
18805,Yolanda Smith,2
18806,Mr. Charles Skinner,1
18807,Tara Hernandez,1
18808,Andrew Martin,2
18809,Melissa Cantu,1
18810,Rachel Bowen,1
18811,Regina Preston,1
18812,Marilyn Grant,1
18813,Kelly Ochoa,1
18814,Mr. Jonathan Khan MD,1
18815,Christopher Gross,1
18816,Angela Harrison,1
18817,Nicole Poole,1
18818,Nancy Vasquez,1
18819,Patricia Ramirez,1
18820,Mike Wood,1
18821,Harold Lane,1
18822,Andrea Hull,1
18823,Nicole Lewis,2
18824,Brenda Cooley,1
18825,Cindy Cook MD,1
18826,Andrew Navarro,1
18827,Denise Brown,1
18828,Megan Franklin,1
18829,Elizabeth Mcdowell,2
18830,Heather Santana,1
18831,Cathy Neal,1
18832,Jennifer Ellis,2
18833,Julia Torres,1
18834,Timothy Santiago,1
18835,Katherine Moore,2
18836,Randall Hodges,1
18837,Debbie Vargas,1
18838,Patrick Juarez,1
18839,Kyle Moreno,1
18840,Jermaine Wells,1
18841,Nichole Ramos,1
18842,Erica Hurley,1
18843,Jeffrey Day,1
18844,Justin Ramos,1
18845,Jennifer Sloan,1
18846,Stacey Wood,1
18847,Rose Mcdaniel,1
18848,Andrew Floyd,1
18849,Tyrone Richardson,1
18850,Melissa Dean,1
18851,Jeffery Garcia,1
18852,Darius Lee,1
18853,Stephanie Sweeney,1
18854,Jonathan Greene,1
18855,Laura Henson,1
18856,Bryan Diaz,1
18857,Robert Mcmillan,1
18858,Heather Stewart,1
18859,Hannah Hall,1
18860,Ronald Hernandez,2
18861,Erica Murray,1
18862,Perry Garcia,1
18863,Richard Hicks,1
18864,Sandra Mcpherson,1
18865,Theresa Washington,1
18866,Troy Vargas,1
18867,Diane Watts,1
18868,Robert Torres,1
18869,Natalie Cantrell,1
18870,Kristin Blake,1
18871,Tamara Travis,1
18872,Hailey Carson,1
18873,Terry Kelly,2
18874,Richard Gill,1
18875,Sherry Guzman,1
18876,Karen Moore,1
18877,Erin Stevens,2
18878,Wyatt Hoover,1
18879,Laura Reilly,1
18880,Thomas Alvarado,1
18881,Michele Valenzuela,1
18882,David Flores,1
18883,Edward Thomas,1
18884,Kerri Rangel,1
18885,Kirk Jensen,1
18886,Maria Moody,1
18887,Ryan Evans,1
18888,Steven Richards,1
18889,Michael Kent,1
18890,Mr. Jacob Martinez,1
18891,Benjamin Rich,1
18892,Dorothy Allen,1
18893,Charles Skinner,2
18894,Gregory Padilla,1
18895,Susan Leblanc,1
18896,Christopher Goodman,1
18897,Pamela Pierce,1
18898,Ronald Dominguez,1
18899,Kristie Nguyen,1
18900,Timothy Jenkins,1
18901,Jesse Moore,1
18902,Jason Martinez,4
18903,Robin Rivera,1
18904,Matthew Thornton,1
18905,Joseph Keller,1
18906,Jack Peterson,1
18907,Margaret Francis,1
18908,Brenda Evans,1
18909,Eric Bryant,1
18910,Scott Miller,3
18911,Amanda Hansen,1
18912,Steven Erickson,1
18913,Nicole Nelson,1
18914,Jared Walker,1
18915,James Carson,2
18916,Megan Hernandez,1
18917,Lauren Johnson,5
18918,Paige Torres,1
18919,Joel White,1
18920,Victor Abbott,1
18921,Amanda Lara,2
18922,Jacob Perez,2
18923,Jeffrey Ford,1
18924,Dennis Manning,1
18925,Alexandra Carlson,1
18926,Matthew Frank,1
18927,Jennifer Pacheco,1
18928,Brittany Wolfe,1
18929,Katherine Lambert,1
18930,Kenneth Schneider,1
18931,Veronica Rivera,1
18932,Robert Cain,1
18933,Brandon Duncan,1
18934,Cody Vega,1
18935,Alyssa Hamilton,1
18936,Gabriel King,1
18937,Laura Stuart,1
18938,David Peck,1
18939,Debra Newton,1
18940,Tiffany Williams,2
18941,Stanley Chang,1
18942,Tyler Nelson,1
18943,Sue Gamble,1
18944,Emily Thompson,1
18945,Alyssa Boone,1
18946,Evan Sanchez,1
18947,Sarah Burns,1
18948,Lisa Ross,1
18949,Jennifer Wu,1
18950,Matthew Chapman,1
18951,Bobby Barber,1
18952,Steven Alvarez,1
18953,Christina Martinez,2
18954,Kevin Morgan,1
18955,Crystal Black,1
18956,Robert Soto,1
18957,Carol Ferguson,1
18958,Ashley Novak,1
18959,Alexander Logan,1
18960,Lawrence Park,1
18961,Alexander Mercado,1
18962,Sara Ellis,2
18963,Bradley Richardson,1
18964,Stacey Vasquez,1
18965,Craig Rodriguez,2
18966,Virginia Evans,1
18967,Samuel Warner,1
18968,Lisa Dorsey,1
18969,Patrick Holmes,2
18970,Kathleen Price,1
18971,Craig Ruiz MD,1
18972,Jessica Ferguson,1
18973,Devin Andrews,1
18974,Timothy Perkins,1
18975,Michael Welch,2
18976,Sherry Singleton,1
18977,Rebecca Velez,1
18978,Stephanie Moreno,1
18979,Chelsey Jennings,1
18980,Mario Randolph,1
18981,Stephen Moreno,1
18982,Jonathan Vazquez,1
18983,Vanessa Finley,1
18984,Gregory Trujillo,1
18985,Brenda Trevino,1
18986,John Foster,3
18987,Dennis Mcclure,1
18988,Joshua Mccullough,1
18989,Vickie Miller,1
18990,Barbara Hayes,1
18991,Nicole Jones,3
18992,Kelly Hester,1
18993,Denise Shepherd,1
18994,Mariah Sosa,1
18995,Sandra Calderon,1
18996,Shelby Hernandez,1
18997,Courtney Manning,1
18998,Michael Small,1
18999,Kerry Griffin,1
19000,Kimberly English,1
19001,Lisa Gilbert,1
19002,Kyle Patrick,1
19003,Brandi Gregory,1
19004,Kimberly Thomas,4
19005,Connie Harper,1
19006,Melvin Evans,1
19007,Alicia Humphrey,1
19008,Charles Stanley,1
19009,Kari Porter,1
19010,Elizabeth Walter,1
19011,Charles Hanson,1
19012,Phillip Leonard,1
19013,Cindy Petty,1
19014,Roberto Gonzales,1
19015,Debbie Saunders,1
19016,Daniel Roberts,3
19017,Chad Bishop,1
19018,Katrina Leach,1
19019,Manuel Orozco,1
19020,Laura Woods,1
19021,Stuart Johnson,1
19022,Joseph Mitchell,3
19023,Jerry Martin,1
19024,Brandi Finley,1
19025,Melissa Thomas,4
19026,Anna Burton,2
19027,Derrick Young,1
19028,Katherine Robertson,1
19029,Joshua Zimmerman,1
19030,Kathleen Martinez,2
19031,Katie Adams DDS,1
19032,Shane Mejia,1
19033,Jeffery Ball,1
19034,Michele King,1
19035,Andrea Day,1
19036,Ruben Johnston,1
19037,Shane Adams,1
19038,Jesse Wilson,1
19039,Gwendolyn Gomez,1
19040,Jennifer Graham,2
19041,Thomas Pugh,1
19042,Mary Calderon,1
19043,Tammy Bruce,1
19044,Thomas Pope,3
19045,Angelica Briggs,1
19046,Whitney Rodriguez,2
19047,Arthur Burke,1
19048,Matthew Harper,1
19049,Justin Watts,1
19050,Brittany Reid,1
19051,James Alvarez,1
19052,Courtney Little MD,1
19053,Robert Garrett,1
19054,Kevin Wiley,1
19055,Tony Knight,1
19056,Carrie Weber,1
19057,Marie Price,1
19058,Matthew Willis,1
19059,Betty Shaw,1
19060,David Finley,1
19061,Laura Jordan,2
19062,Joshua Jimenez,1
19063,Sarah Hudson,2
