album_id,album,release_date,number_of_songs,label_id
20251,Hour.,2009-09-20,18,3
20252,Wide.,2022-05-15,32,4
20253,Up room.,2013-08-05,1,2
20254,Represent.,1995-04-18,24,1
20255,Research.,1996-10-06,30,3
20256,Material.,2008-02-21,32,2
20257,Star onto.,1996-08-06,1,4
20258,Get.,2005-10-09,27,2
20259,Democratic.,2013-07-20,30,5
20260,Tough.,1994-11-13,16,6
20261,Couple.,1998-09-05,25,3
20262,Me scene.,2001-02-21,1,2
20263,Term particularly.,2021-12-24,1,1
20264,People news.,2018-08-07,1,1
20265,Toward pattern.,1998-06-15,1,1
20266,Financial.,2016-03-25,24,1
20267,Movement.,2013-06-09,29,3
20268,Recognize.,2016-01-10,23,1
20269,Need remember.,1998-04-30,1,5
20270,Notice.,1995-02-20,33,6
20271,According.,2005-06-29,30,3
20272,Discover.,2019-07-02,24,6
20273,Listen however.,2016-11-01,1,2
20274,Middle.,1994-10-21,20,4
20275,Itself.,2010-05-02,24,2
20276,Wear.,2002-07-15,17,1
20277,How.,2007-10-27,41,2
20278,Give share.,2002-10-02,1,1
20279,Then.,1999-11-17,25,2
20280,Movement room.,2008-08-25,1,6
20281,Trade.,2022-08-25,31,4
20282,Still ready.,2004-05-13,1,3
20283,Wonder.,1995-05-03,23,3
20284,Difficult.,2022-09-07,29,6
20285,Throughout.,2020-06-09,25,3
20286,Wish hear.,1999-08-31,1,5
20287,Clear.,2006-04-24,28,3
20288,Avoid although.,2014-03-08,1,6
20289,Assume.,2020-08-23,25,6
20290,Employee.,2018-05-26,21,2
20291,Commercial three.,2007-03-05,1,2
20292,That level.,2015-01-05,1,3
20293,Save.,2022-09-02,15,5
20294,Now his.,2013-08-29,1,2
20295,Network.,2014-01-16,27,3
20296,Care particular.,1998-12-04,1,4
20297,Man.,2003-05-31,22,6
20298,Follow.,2017-10-17,20,6
20299,Food much.,2013-04-21,1,3
20300,Hundred end.,2016-01-31,1,3
20301,Natural prove.,2003-07-28,1,2
20302,Travel such.,2014-03-22,1,3
20303,Relate forward.,2013-11-05,1,5
20304,Mention.,2023-11-19,27,6
20305,Look.,2003-06-13,15,6
20306,Test.,2011-09-19,11,2
20307,Bag.,2016-04-15,29,1
20308,Their couple.,2000-01-11,1,3
20309,Amount citizen.,2020-09-04,1,3
20310,Approach last.,1999-03-15,1,1
20311,Right debate.,2019-06-14,1,5
20312,Evening data.,1999-08-10,1,2
20313,Million.,2005-04-15,36,1
20314,Case.,2004-06-24,26,6
20315,Cultural.,2007-05-21,27,1
20316,Law fast.,2020-12-18,1,3
20317,Where wonder.,2004-08-24,1,5
20318,Recently Mr.,2010-11-18,1,1
20319,Generation hit.,2001-08-09,1,3
20320,News two.,2003-05-29,1,1
20321,Manager.,2020-04-12,25,3
20322,Million lay.,2019-03-02,1,1
20323,Cover.,1995-11-18,27,6
20324,Career wind.,2006-02-19,1,1
20325,Million bring.,2014-03-31,1,6
20326,Onto.,1997-01-20,30,2
20327,Represent.,1995-12-19,24,2
20328,Against.,2003-05-29,27,6
20329,Give gas.,2003-10-16,1,5
20330,Her stock.,1997-01-08,1,1
20331,Meeting civil.,2016-12-10,1,5
20332,Program face.,1998-06-18,1,4
20333,Challenge property.,2015-05-17,1,2
20334,Break.,2009-03-23,30,2
20335,Skin recognize.,2006-03-27,1,4
20336,Chair bed.,2003-12-28,1,2
20337,Trouble.,1999-09-04,23,3
20338,General.,2024-07-24,21,2
20339,Low.,2011-09-26,27,4
20340,Least.,1997-10-16,28,5
20341,Enjoy friend.,2012-10-02,1,6
20342,Shake herself.,2008-09-22,1,1
20343,Large.,2002-07-03,21,4
20344,Plan.,2024-02-24,31,6
20345,Material.,1996-07-01,32,1
20346,Enough ahead.,2006-10-20,1,4
20347,Threat.,2017-08-18,26,1
20348,Price water.,2012-06-28,1,4
20349,Fill.,2013-05-18,31,6
20350,Early.,2011-12-13,30,3
20351,Long.,2019-05-20,23,5
20352,Your rise.,2023-06-18,1,3
20353,Central car.,2009-11-20,1,1
20354,Card tonight.,2001-08-19,1,1
20355,West.,1997-07-29,29,4
20356,Trade medical.,1995-08-16,1,4
20357,Prove.,2005-08-30,21,3
20358,Win central.,2022-06-07,1,5
20359,Most side.,2009-11-27,1,1
20360,Truth.,2009-10-15,24,1
20361,Practice blue.,2001-07-02,1,5
20362,Day.,2016-07-21,29,4
20363,Sort decade.,2016-04-09,1,5
20364,However list.,1999-02-21,1,2
20365,Argue include.,2003-07-09,1,5
20366,Late.,2013-06-21,33,6
20367,When.,1994-10-14,27,6
20368,Stand price.,1995-05-16,1,2
20369,Down.,2000-07-20,22,3
20370,Have sea.,2019-11-01,1,2
20371,Fear.,2013-07-15,23,4
20372,Town.,2021-02-07,22,5
20373,Explain treat.,2016-01-19,1,3
20374,Challenge present.,2006-12-29,1,6
20375,If traditional.,2002-08-02,1,4
20376,Off.,2003-09-19,25,3
20377,Movement thing.,2015-06-01,1,4
20378,Answer.,2009-02-13,25,5
20379,Father feeling.,2010-04-27,1,1
20380,Each.,2009-11-04,26,6
20381,Car remain.,2020-06-09,1,1
20382,Effort.,2013-08-10,28,4
20383,Back half.,2009-02-25,1,6
20384,Us.,2005-11-15,26,1
20385,Could drop.,2008-01-06,1,4
20386,Thousand better.,2016-12-22,1,6
20387,Heavy executive.,2019-08-27,1,2
20388,Financial.,2020-11-28,24,3
20389,Stay.,2014-06-23,12,6
20390,Make eight.,2018-06-10,1,4
20391,Scene admit.,2020-03-04,1,3
20392,Old.,2018-09-09,23,5
20393,Where.,2009-05-19,26,2
20394,Each several.,2002-05-23,1,3
20395,Serious.,2019-09-08,28,4
20396,Add clearly.,1998-12-08,1,4
20397,Center door.,2005-05-02,1,6
20398,Collection.,1996-11-08,25,3
20399,Moment owner.,2019-08-31,1,5
20400,Clearly single.,2001-11-01,1,1
20401,Pick.,2024-08-10,31,1
20402,Debate.,1996-11-13,24,6
20403,Sign blue.,2011-12-03,1,2
20404,Military.,1996-07-19,24,3
20405,Manage.,2023-03-19,26,2
20406,Part method.,2013-05-13,2,4
20407,Authority.,2017-11-11,30,1
20408,Painting.,1997-03-01,29,2
20409,Probably ok.,2001-01-07,1,2
20410,Safe.,1995-09-24,30,5
20411,Purpose.,2024-04-04,42,2
20412,Exactly your.,1999-10-11,1,4
20413,Board child.,2007-02-16,1,5
20414,Beautiful.,2000-08-06,27,1
20415,Order color.,2002-05-22,1,4
20416,Method.,1999-03-11,23,4
20417,Conference as.,2018-03-01,1,4
20418,Rest.,2001-12-26,26,2
20419,Work.,2012-04-17,26,5
20420,Score blood.,1996-12-24,1,5
20421,Fine.,1999-12-02,21,2
20422,Life lead.,1995-07-28,1,5
20423,Tree.,2021-06-21,26,3
20424,Serious.,1996-01-29,28,4
20425,Determine.,2023-12-23,23,2
20426,Nation magazine.,2006-06-06,1,2
20427,Question.,2014-04-07,30,2
20428,Late.,1999-09-19,33,6
20429,Money film.,1996-08-02,1,3
20430,Term skin.,2001-10-16,1,5
20431,Instead audience.,2012-05-13,1,5
20432,Leader.,2016-02-17,38,4
20433,Most next.,2016-06-30,1,3
20434,Resource job.,2003-09-17,1,4
20435,College change.,2017-05-03,1,4
20436,Throughout.,2007-05-30,25,2
20437,School avoid.,2016-09-25,1,6
20438,Decision like.,2021-01-19,1,2
20439,Theory.,2021-07-20,21,6
20440,Officer.,1999-12-27,32,3
20441,Perform not.,2020-07-25,1,4
20442,Thus.,2010-12-13,33,5
20443,Occur ask.,1998-01-14,1,4
20444,Early star.,2018-10-16,1,5
20445,Stage.,2019-03-28,24,5
20446,Phone political.,2024-08-05,1,2
20447,Would place.,2000-10-14,1,6
20448,Southern imagine.,2020-04-05,1,5
20449,Republican.,2012-03-27,20,6
20450,Health war.,1998-07-05,1,2
20451,People.,2008-10-13,34,4
20452,Board.,2002-03-26,28,3
20453,Several.,1997-06-28,18,6
20454,Agent whatever.,2000-11-21,3,5
20455,Evening.,2005-08-20,29,4
20456,Get expert.,2022-09-05,1,3
20457,Dark.,2005-08-19,24,4
20458,Buy.,1995-10-24,34,4
20459,Style imagine.,2014-12-09,1,5
20460,Line common.,2024-05-24,1,2
20461,Generation few.,2021-12-16,1,3
20462,Life.,2021-10-15,25,5
20463,Debate onto.,2006-02-04,1,6
20464,Least.,2007-05-24,28,1
20465,Civil.,2019-06-16,26,4
20466,Mouth.,2017-12-06,31,1
20467,Baby light.,2003-04-22,1,5
20468,Environmental.,2008-11-21,27,5
20469,To since.,1997-01-11,1,3
20470,Knowledge.,2000-02-01,31,3
20471,Edge kitchen.,2016-11-15,1,5
20472,Hit course.,2016-08-19,1,5
20473,Arm behind.,1996-03-22,1,6
20474,Day.,2020-04-12,29,3
20475,Pressure lose.,2022-05-12,1,3
20476,Research.,2007-11-27,30,1
20477,Structure.,2021-06-21,28,4
20478,Mind.,2014-12-20,18,1
20479,Lose.,2004-02-29,22,5
20480,Recent.,2009-01-09,28,6
20481,Thing.,2005-02-03,28,4
20482,Thus country.,2011-06-08,2,1
20483,Evidence.,2007-07-03,23,6
20484,Five drug.,2008-06-17,1,2
20485,Majority class.,2003-09-14,1,1
20486,Modern move.,1998-04-09,1,2
20487,Like.,1998-04-02,25,3
20488,Story him.,2022-05-05,1,6
20489,Day father.,2019-07-22,1,2
20490,Politics.,2012-01-29,27,3
20491,Interesting vote.,2005-09-20,1,6
20492,National.,2021-07-05,34,6
20493,Such.,2004-07-23,29,1
20494,Southern foreign.,2013-01-22,1,5
20495,Four.,2000-11-11,33,1
20496,All participant.,2007-10-15,1,2
20497,Right.,2003-06-01,30,3
20498,Maybe.,2020-06-20,25,3
20499,Role live.,2000-01-26,1,5
20500,Form edge.,2008-03-05,1,1
20501,Decade.,2014-10-31,26,3
20502,Investment stay.,1995-11-10,1,6
20503,Question about.,2014-07-15,1,6
20504,Range leader.,2021-12-11,1,2
20505,Can among.,2023-05-02,1,6
20506,Which.,1995-11-16,30,1
20507,To partner.,2020-04-14,1,4
20508,Surface.,2004-07-17,23,4
20509,Television.,2011-11-06,18,1
20510,Half.,2005-10-23,21,1
20511,Modern industry.,2000-02-06,1,2
20512,Will.,2002-06-04,24,2
20513,Shake fire.,2011-07-18,1,4
20514,Southern address.,2015-05-05,1,6
20515,Need.,2019-11-01,24,3
20516,Wrong.,1996-02-29,20,1
20517,Future.,2006-08-20,28,6
20518,Character.,2009-07-11,29,2
20519,Experience trial.,2010-06-20,1,4
20520,Environment.,1997-05-18,24,6
20521,Course.,2014-06-25,27,4
20522,College control.,2001-02-16,2,2
20523,Test true.,2010-10-22,1,3
20524,Care.,1996-12-24,25,2
20525,Now mouth.,1999-09-12,1,5
20526,Research beat.,2007-08-01,1,3
20527,Pressure green.,1996-03-07,1,3
20528,Significant glass.,2006-07-30,1,1
20529,Physical.,2018-04-07,21,2
20530,Expert.,2022-04-29,27,6
20531,Force for.,2006-12-02,1,2
20532,Beautiful.,2011-02-13,27,5
20533,Realize structure.,2007-11-29,1,2
20534,Father.,2021-10-03,22,1
20535,To.,1995-12-29,27,6
20536,Safe can.,2018-09-15,1,3
20537,Quality.,1995-07-04,29,6
20538,Mother.,2019-01-22,24,2
20539,Professional.,2013-03-03,23,1
20540,Congress career.,2024-03-05,1,3
20541,Leg.,2012-03-05,24,6
20542,Above.,2006-02-02,28,4
20543,No.,2007-07-10,24,3
20544,Carry.,2019-12-05,25,4
20545,Perhaps catch.,2023-08-22,1,2
20546,Ago work.,2010-06-17,1,1
20547,Plant drop.,2013-12-12,1,3
20548,Later heavy.,1997-01-28,1,1
20549,Church.,2021-10-13,23,4
20550,Less.,2003-03-15,27,1
20551,Myself.,2000-05-22,28,6
20552,Individual personal.,2006-04-26,2,1
20553,On.,2008-11-03,26,2
20554,Through.,2006-12-05,25,2
20555,Send.,1995-09-08,37,5
20556,Work.,1997-12-25,26,6
20557,Want.,2020-03-28,21,4
20558,Them.,1998-02-13,31,1
20559,Stuff.,2008-09-15,19,5
20560,Customer class.,2024-08-24,1,3
20561,Middle really.,2023-10-26,1,3
20562,Various.,2019-03-10,21,2
20563,Open.,2011-09-23,35,6
20564,Big.,2004-12-14,20,1
20565,Poor chair.,2002-01-02,1,5
20566,Term you.,1998-11-24,1,5
20567,Political story.,2019-09-28,1,4
20568,Successful.,2011-02-27,27,2
20569,Back begin.,2001-01-10,1,4
20570,Wrong.,2015-01-18,20,1
20571,Most computer.,2009-01-07,1,4
20572,Hope.,2001-04-13,20,4
20573,Learn single.,2001-03-03,1,3
20574,Result event.,2019-12-12,1,5
20575,Senior shoulder.,2008-04-25,1,4
20576,Type woman.,2001-06-15,1,5
20577,His.,2021-09-23,19,2
20578,Side mean.,2003-06-04,1,3
20579,Push.,2006-04-13,30,3
20580,Man.,2015-10-28,22,6
20581,Again.,2022-12-18,25,4
20582,Career.,2021-04-11,31,5
20583,Us production.,2018-06-03,1,2
20584,Sign.,2009-03-14,22,6
20585,Sell occur.,2017-10-20,1,2
20586,Health.,2022-10-11,22,5
20587,Subject wife.,2006-03-18,1,2
20588,Help nothing.,2009-01-29,1,3
20589,Try public.,1997-05-24,1,1
20590,Contain recently.,1996-04-25,1,4
20591,Will letter.,2021-04-21,1,1
20592,Improve.,2002-11-16,27,5
20593,Really.,2004-03-19,30,3
20594,Area.,2008-02-20,33,3
20595,Summer.,1997-01-16,31,2
20596,Receive someone.,2014-10-19,1,2
20597,Indicate.,2020-12-24,26,5
20598,Set.,2024-09-11,25,5
20599,Race bill.,2003-08-25,1,5
20600,Prevent lawyer.,2019-02-08,2,5
20601,Whatever share.,2021-10-14,1,3
20602,Remain stock.,1997-11-09,1,3
20603,Series tend.,2012-09-29,1,6
20604,Listen approach.,1995-03-29,1,3
20605,Occur man.,1995-10-15,1,1
20606,Strategy.,2003-08-14,23,2
20607,Yard soon.,1995-01-13,1,5
20608,Professional.,1996-09-09,23,6
20609,Race design.,2024-08-26,1,4
20610,Energy piece.,2010-10-24,1,5
20611,Whom.,2022-05-14,24,5
20612,Sign voice.,2006-01-13,1,6
20613,Which star.,2006-04-04,1,4
20614,Else through.,1995-03-20,1,3
20615,Wind choice.,2003-02-06,1,6
20616,Police.,2001-05-09,17,6
20617,Leave street.,1998-04-13,1,1
20618,Most.,2019-08-09,29,6
20619,Never campaign.,2023-10-18,1,5
20620,Woman.,1998-09-13,27,4
20621,Summer.,2016-03-25,31,5
20622,Politics.,2003-09-15,27,3
20623,Trip.,2000-09-11,23,3
20624,Apply.,2017-02-18,28,1
20625,Clearly leg.,2009-09-01,1,5
20626,World.,2003-04-14,29,1
20627,Onto.,2005-04-16,30,6
20628,Book lose.,2020-09-18,1,6
20629,Science group.,2011-09-15,1,4
20630,Friend deep.,2013-08-25,1,5
20631,Event.,2014-03-14,23,5
20632,Situation.,2008-10-25,32,5
20633,Watch myself.,2004-02-29,2,2
20634,People.,2016-02-19,34,3
20635,Against.,2007-10-18,27,4
20636,Page.,2007-06-19,26,1
20637,Poor friend.,2009-04-14,1,6
20638,Level.,2000-04-30,17,5
20639,Bed necessary.,2013-08-12,1,2
20640,Low suffer.,2012-10-29,1,6
20641,Skill official.,2017-04-08,1,6
20642,Another near.,2020-06-04,1,3
20643,From social.,2015-07-14,1,6
20644,Home serious.,2013-09-25,1,1
20645,Its know.,2008-12-13,1,3
20646,Impact.,2009-09-12,28,1
20647,Move at.,2003-02-13,2,4
20648,Consider.,1999-02-11,30,4
20649,Every.,2022-03-28,31,4
20650,Nor than.,2010-09-23,1,3
20651,Knowledge employee.,2010-09-09,1,3
20652,Political consider.,2003-06-06,1,1
20653,Art someone.,2008-10-11,2,2
20654,Language however.,2009-03-09,1,5
20655,Decision remain.,2024-03-11,1,5
20656,Possible issue.,2024-02-25,1,4
20657,Strong individual.,2023-09-27,1,3
20658,During me.,1997-01-30,1,1
20659,Take late.,2022-08-11,1,2
20660,Little sense.,2015-12-14,1,1
20661,Old wonder.,1996-01-11,1,4
20662,Represent fire.,2015-07-18,1,2
20663,Clear hope.,2023-02-17,1,3
20664,Ask class.,2010-09-25,1,2
20665,Doctor.,2021-08-12,24,6
20666,Democrat.,1998-12-25,25,5
20667,Image sister.,1997-09-05,1,3
20668,Bed role.,2002-07-03,1,5
20669,Song.,2003-04-18,23,3
20670,Huge adult.,2022-01-04,1,4
20671,Production.,1999-02-12,23,3
20672,Say.,2016-02-24,36,6
20673,Career within.,2024-02-18,1,5
20674,Door.,1995-05-18,31,2
20675,Do reflect.,2005-03-22,1,1
20676,Popular.,2024-08-31,30,1
20677,Nature deep.,2022-06-29,1,4
20678,Line this.,1995-01-21,1,1
20679,Suddenly should.,2001-05-07,1,2
20680,Others.,2003-07-30,26,6
20681,Sell.,2023-01-21,22,4
20682,Range.,2007-01-20,20,5
20683,Few.,2011-03-11,27,5
20684,About.,2002-06-17,32,1
20685,Clearly notice.,2022-11-19,1,2
20686,Evening.,2006-05-20,29,1
20687,Ability test.,2019-12-27,1,6
20688,From society.,1998-05-18,1,6
20689,These.,1995-06-18,27,5
20690,Reality.,1995-11-01,32,4
20691,Among.,1999-07-26,43,5
20692,Congress light.,2000-01-29,1,6
20693,Feeling.,2018-08-08,26,1
20694,Store.,1996-05-29,22,6
20695,Staff.,2021-06-05,24,2
20696,Fund always.,2012-07-27,1,1
20697,This.,2019-06-25,26,1
20698,Like.,2023-09-18,25,6
20699,Congress wrong.,2011-03-17,1,4
20700,Campaign.,2012-12-06,25,2
20701,System.,2017-03-17,28,3
20702,Most sister.,2022-02-24,1,2
20703,Pull develop.,1995-04-25,1,2
20704,Customer.,2003-09-21,30,3
20705,Will.,2021-07-20,24,5
20706,Discuss.,2022-12-30,27,6
20707,Degree.,2024-05-13,22,5
20708,Artist newspaper.,2000-02-05,1,2
20709,Identify rule.,2008-10-13,1,2
20710,Plan.,2024-09-03,31,3
20711,Citizen.,2006-10-26,31,6
20712,Especially.,1997-10-11,22,2
20713,Leg data.,2024-01-16,1,5
20714,Dark feel.,2005-10-26,1,4
20715,Perform.,2004-04-04,31,2
20716,World then.,2019-10-06,1,2
20717,Standard enough.,2001-03-17,1,3
20718,Phone cost.,2012-01-22,1,3
20719,Month student.,2019-03-24,1,5
20720,View.,2001-07-05,23,5
20721,Director form.,2000-09-04,1,2
20722,Down.,2014-12-29,22,5
20723,Chair.,1998-09-25,24,5
20724,Trip economy.,2016-06-20,1,1
20725,Son.,2002-11-14,35,4
20726,Red.,1995-01-22,22,6
20727,Animal.,2003-11-08,31,5
20728,Open.,2019-11-06,35,2
20729,Whether.,2019-11-09,23,2
20730,Southern.,2020-12-12,25,3
20731,Between.,1999-01-02,30,2
20732,Increase.,2005-12-14,32,2
20733,Seem.,1995-10-24,32,2
20734,Author.,2016-05-11,32,2
20735,Stand Mrs.,2008-10-07,1,2
20736,Those.,2020-05-15,15,1
20737,Along.,1997-10-22,22,3
20738,Movie green.,1997-12-29,1,6
20739,Of.,1999-07-23,28,3
20740,Design.,2012-03-07,28,5
20741,Despite.,2006-09-02,21,4
20742,Owner.,1996-05-14,27,1
20743,Meet these.,2012-03-14,1,5
20744,Different respond.,2013-01-17,1,2
20745,Hard sister.,2015-08-02,1,4
20746,Article.,2013-05-05,29,4
20747,Catch force.,2003-09-09,2,4
20748,Usually method.,2021-10-30,1,5
20749,Meet theory.,2022-12-22,1,3
20750,Protect rest.,2003-01-09,1,5
20751,From.,1999-11-05,22,5
20752,Itself science.,2012-04-21,1,6
20753,Public.,2018-06-13,23,2
20754,Order.,2010-01-21,24,6
20755,Find husband.,2010-05-28,1,3
20756,Heavy.,2017-06-24,25,4
20757,Better.,1995-05-15,29,3
20758,Campaign.,2012-07-02,25,5
20759,Beautiful that.,1999-08-14,1,3
20760,Occur.,2016-05-29,28,4
20761,Accept.,2018-08-28,25,3
20762,Everybody house.,2022-12-03,1,5
20763,Work.,1996-01-12,26,4
20764,Magazine institution.,2004-12-20,1,1
20765,Hard.,2016-05-24,24,5
20766,Week.,2017-08-03,34,4
20767,Admit.,2002-09-17,21,1
20768,Government name.,1996-06-28,1,4
20769,Large nature.,2019-01-08,1,4
20770,List brother.,2020-10-15,1,3
20771,Machine plan.,2013-05-28,1,4
20772,Media stuff.,2022-02-21,1,5
20773,Four.,2009-11-19,33,5
20774,Treat even.,2019-06-02,1,1
20775,Entire song.,2010-05-02,1,1
20776,Risk.,2013-03-27,24,5
20777,Side trade.,2017-08-06,1,6
20778,Whatever measure.,2021-04-01,1,5
20779,Almost father.,2013-07-16,1,4
20780,Next.,2004-07-01,21,4
20781,Remember.,2012-10-04,30,2
20782,Day.,2017-05-16,29,2
20783,Dinner.,2018-08-25,34,5
20784,Road.,1997-06-09,31,4
20785,Economy make.,2015-05-09,1,6
20786,Do level.,2005-10-01,1,4
20787,Entire.,2017-11-25,20,5
20788,Tough.,2013-10-10,16,3
20789,Decision spend.,2013-09-29,1,2
20790,Keep question.,2002-04-21,1,3
20791,Card what.,2012-08-18,1,6
20792,Change will.,2005-10-12,1,2
20793,Throw very.,2002-08-14,1,4
20794,Themselves usually.,2001-03-27,1,4
20795,Present.,2009-01-28,22,6
20796,Mean.,2004-02-17,26,6
20797,Here approach.,2011-11-17,1,5
20798,Involve assume.,2005-01-14,1,1
20799,Develop local.,2002-04-09,1,4
20800,Give.,2011-05-24,35,1
20801,Watch go.,1996-05-26,1,4
20802,Reality however.,2011-08-30,1,5
20803,My other.,2023-09-07,2,5
20804,Call.,2022-04-21,22,3
20805,Different.,2008-08-23,33,3
20806,Hold.,2010-07-18,28,6
20807,All.,2020-11-20,19,2
20808,Economic.,2013-09-13,28,1
20809,Kid visit.,1998-10-18,1,6
20810,Word into.,2011-03-17,1,5
20811,Organization.,2006-04-12,19,2
20812,Down.,2004-07-15,22,2
20813,Police.,2010-04-28,17,5
20814,Special me.,2014-06-17,1,3
20815,Politics.,2021-09-13,27,3
20816,Rock.,2005-03-02,22,4
20817,Phone.,2023-01-14,23,4
20818,Author.,2022-07-11,32,5
20819,Crime that.,2003-06-23,1,1
20820,Science this.,2004-03-12,1,5
20821,Value compare.,2014-05-16,1,3
20822,Billion kid.,1995-08-10,1,4
20823,Bill court.,2011-11-18,1,3
20824,Area.,2021-02-27,33,1
20825,Current.,2011-06-12,22,3
20826,Speak especially.,2008-10-05,1,1
20827,Name clearly.,1998-10-27,1,3
20828,Hard party.,2013-10-01,1,5
20829,Leave agree.,2003-10-19,1,2
20830,Hard.,2023-09-04,24,2
20831,Apply.,2020-09-03,28,5
20832,Phone.,2000-02-22,23,1
20833,South.,1998-06-22,23,4
20834,Animal he.,2015-06-03,1,4
20835,Affect employee.,2014-06-06,1,6
20836,Resource support.,2001-03-10,1,5
20837,Someone.,2006-04-04,27,3
20838,Now.,2015-05-05,25,1
20839,Future serve.,1999-07-16,1,1
20840,Floor.,1995-10-01,21,6
20841,Second country.,2013-02-18,1,1
20842,Beautiful year.,2003-11-15,1,3
20843,Would structure.,2015-12-18,1,1
20844,Left interesting.,2006-12-31,1,6
20845,Decade camera.,1994-11-04,1,4
20846,Herself Democrat.,2006-11-15,1,2
20847,Teacher.,2002-08-25,34,4
20848,Turn.,2001-03-10,23,5
20849,Space bring.,2005-12-17,1,3
20850,National service.,2000-05-11,1,2
20851,Over.,2018-04-16,27,5
20852,I draw.,2017-10-03,1,6
20853,Financial series.,2010-09-20,1,2
20854,Large support.,2000-02-19,1,2
20855,Agent nice.,1994-11-20,1,1
20856,Fire star.,2013-10-14,1,1
20857,Industry.,2021-01-23,28,3
20858,Ago.,2020-05-31,24,5
20859,You executive.,2005-04-05,1,5
20860,Important.,1995-02-22,30,6
20861,You.,2021-12-28,29,1
20862,Rest similar.,2021-07-14,1,3
20863,Section fill.,2014-08-02,1,4
20864,Allow TV.,2010-01-21,1,2
20865,Lay understand.,2005-07-27,1,3
20866,Network.,2023-01-29,27,1
20867,For.,2020-04-24,27,4
20868,Style return.,1997-09-27,1,3
20869,Return mouth.,1995-07-21,1,4
20870,Police turn.,2009-11-04,2,1
20871,That unit.,2023-10-17,1,5
20872,Individual.,2018-01-11,28,1
20873,Could middle.,2002-11-22,1,1
20874,Win.,2010-09-01,30,5
20875,Get.,2001-09-28,27,1
20876,Gas know.,2000-04-29,1,2
20877,Care decide.,2000-10-18,1,1
20878,Author bring.,2017-08-29,1,4
20879,Since recent.,1999-01-06,1,2
20880,Two result.,2015-11-10,1,3
20881,Begin.,2016-10-18,25,2
20882,Which.,1997-05-08,30,3
20883,Without by.,2023-03-22,1,1
20884,Tree responsibility.,2017-02-05,1,5
20885,Method mission.,2011-07-09,1,5
20886,Economy.,2023-11-03,20,4
20887,Have.,2001-12-23,14,2
20888,City back.,2001-01-13,1,6
20889,Interesting without.,2003-03-08,1,2
20890,Subject once.,1997-11-18,1,4
20891,Actually.,1996-08-20,22,4
20892,Official.,2017-12-07,24,6
20893,None seem.,2011-08-23,1,5
20894,Sea begin.,1995-10-31,1,4
20895,Forward economy.,2017-11-28,1,1
20896,Focus.,2009-05-09,32,1
20897,Care.,2001-06-09,25,6
20898,Stuff.,2015-01-06,19,3
20899,Impact character.,2009-04-17,1,3
20900,Push office.,2005-03-09,1,5
20901,Already.,1995-06-12,26,1
20902,History.,2012-12-21,27,3
20903,Money.,2020-11-23,18,5
20904,Executive.,1996-09-12,34,4
20905,Create.,2010-04-05,25,4
20906,Knowledge maybe.,2010-03-26,1,1
20907,Trade person.,2013-02-04,1,4
20908,Research.,2005-01-01,30,1
20909,Huge.,1997-01-17,32,4
20910,Hour short.,2024-04-01,1,6
20911,Perform its.,2006-11-24,1,4
20912,Area another.,2009-02-08,1,5
20913,More just.,2009-05-20,1,5
20914,Campaign go.,1997-06-01,1,6
20915,Clearly chair.,2001-11-25,1,2
20916,Thing.,1996-02-02,28,5
20917,Time ask.,2022-11-22,1,3
20918,Next community.,2022-07-01,1,5
20919,Standard break.,2001-07-08,1,6
20920,Argue note.,2021-09-04,1,2
